frame_number,frame_index,timestamp_sec,timestamp_mmss,state_index,segment_index,segment_start_frame,segment_end_frame_exclusive,segment_length_frames,propagated_from_keyframe,visual_state_method,source,width,height,edge_pixels,edge_density,skeleton_pixels,skeleton_density,delaunay_points,delaunay_triangles,delaunay_edges,voronoi_vertices,voronoi_ridges,voronoi_enclosed_cells,image_enclosed_cells,graph_vertices,graph_edges_est,intersection_points,endpoints,veins,arteries,total_vein_length_px,total_artery_length_px,longest_vein_px,longest_artery_px,mean_vein_length_px,mean_artery_length_px,simulon_count,simulon_density,simulon_field_energy,simulon_entropy,simulon_cohesion,vein_to_artery_length_ratio,artery_to_vein_length_ratio,enclosure_total,vascular_total_length_px,artery_share_of_length,simulon_per_intersection,net_complexity_index,frame_fraction,time_bin_100
4297,4296,171.84,02:51.84,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5683291440666755,57
4298,4297,171.88,02:51.88,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5684614366979759,57
4299,4298,171.92,02:51.92,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5685937293292763,57
4300,4299,171.96,02:51.96,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5687260219605768,57
4301,4300,172.0,02:52.00,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5688583145918772,57
4302,4301,172.04,02:52.04,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5689906072231776,57
4303,4302,172.08,02:52.08,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5691228998544781,57
4304,4303,172.12,02:52.12,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5692551924857785,57
4305,4304,172.16,02:52.16,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5693874851170789,57
4306,4305,172.2,02:52.20,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5695197777483794,57
4307,4306,172.24,02:52.24,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5696520703796798,57
4308,4307,172.28,02:52.28,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5697843630109803,57
4309,4308,172.32,02:52.32,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5699166556422808,57
4310,4309,172.36,02:52.36,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5700489482735812,58
4311,4310,172.4,02:52.40,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5701812409048816,58
4312,4311,172.44,02:52.44,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5703135335361821,58
4313,4312,172.48,02:52.48,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5704458261674825,58
4314,4313,172.52,02:52.52,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.570578118798783,58
4315,4314,172.56,02:52.56,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5707104114300834,58
4316,4315,172.6,02:52.60,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5708427040613838,58
4317,4316,172.64,02:52.64,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5709749966926843,58
4318,4317,172.68,02:52.68,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5711072893239847,58
4319,4318,172.72,02:52.72,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5712395819552851,58
4320,4319,172.76,02:52.76,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5713718745865856,58
4321,4320,172.8,02:52.80,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.571504167217886,58
4322,4321,172.84,02:52.84,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5716364598491864,58
4323,4322,172.88,02:52.88,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5717687524804869,58
4324,4323,172.92,02:52.92,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5719010451117873,58
4325,4324,172.96,02:52.96,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5720333377430877,58
4326,4325,173.0,02:53.00,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5721656303743882,58
4327,4326,173.04,02:53.04,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5722979230056886,58
4328,4327,173.08,02:53.08,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.572430215636989,58
4329,4328,173.12,02:53.12,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5725625082682895,58
4330,4329,173.16,02:53.16,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5726948008995899,58
4331,4330,173.2,02:53.20,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5728270935308903,58
4332,4331,173.24,02:53.24,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5729593861621908,58
4333,4332,173.28,02:53.28,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5730916787934912,58
4334,4333,173.32,02:53.32,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5732239714247916,58
4335,4334,173.36,02:53.36,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5733562640560921,58
4336,4335,173.4,02:53.40,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5734885566873925,58
4337,4336,173.44,02:53.44,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.573620849318693,58
4338,4337,173.48,02:53.48,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5737531419499934,58
4339,4338,173.52,02:53.52,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5738854345812938,58
4340,4339,173.56,02:53.56,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5740177272125943,58
4341,4340,173.6,02:53.60,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5741500198438947,58
4342,4341,173.64,02:53.64,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5742823124751951,58
4343,4342,173.68,02:53.68,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5744146051064956,58
4344,4343,173.72,02:53.72,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.574546897737796,58
4345,4344,173.76,02:53.76,34,34,4220,5000,780,4220,segment-keyframe-propagated,clideo_editor_13d9c85214c64cfaaf58122f95277d19.mp4,1280,720,25513,0.027683376736111112,20676,0.022434895833333333,1160,2314,3473,2304,3463,1096,35,5309,21748,3532,1777,129,87,3494.0,16108.0,720.0,982.0,27.085271317829456,185.1494252873563,4663,0.005059678819444444,120.54764887152778,0.7749455392449711,0.9997121473805411,0.2169108517506829,4.610188895248998,1131,19602.0,0.821752882358943,1.3202151755379388,0.4120477180764106,0.5746791903690964,58
